REPLACE0,REPLACE1,REPLACE2,REPLACE3,Type,REPLACE4,REPLACE5,REPLACE6,REPLACE7,REPLACE8,REPLACE9,REPLACE10,REPLACE11,REPLACE12,REPLACE13,REPLACE14,REPLACE15,REPLACE16,REPLACE17,REPLACE18
LegandExp_171B,ODP,Site_1052,Hole_1052E,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records1_Eiffellithus_turriseiffelii,None,None,None,None,665.65,655.8,675.5,103.13,3.0939,103.13,None,Neptune
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records2_Eiffellithus_turriseiffelii,None,28-CC,29-CC,None,419.465,417.23,421.7,103.13,3.0939,103.13,None,Neptune
LegandExp_198,ODP,Site_1208,Hole_1208A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records3_Eiffellithus_turriseiffelii,None,"41-CC,12","42-CC,20",None,379.52,376.14,382.9,103.13,3.0939,103.13,None,Neptune
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records4_Eiffellithus_turriseiffelii,None,27-CC,27-CC,None,207.4,207.4,207.4,103.13,3.0939,103.13,None,Neptune
LegandExp_198,ODP,Site_1213,Hole_1213A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records5_Eiffellithus_turriseiffelii,None,19-CC,19-CC,None,170.24,170.24,170.24,103.13,3.0939,103.13,None,Neptune
LegandExp_198,ODP,Site_1214,Hole_1214A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records6_Eiffellithus_turriseiffelii,None,"8-1,1","8-1,1",None,62.31,62.31,62.31,103.13,3.0939,103.13,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records7_Eiffellithus_turriseiffelii,None,"57-CC,15","57-CC,15",None,458.9,458.9,458.9,103.13,3.0939,103.13,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258C,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records8_Eiffellithus_turriseiffelii,None,"27-CC,19","28-CC,20",None,453.06,451.74,454.38,103.13,3.0939,103.13,None,Neptune
LegandExp_207,ODP,Site_1260,Hole_1260A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records9_Eiffellithus_turriseiffelii,None,"52-CC,7","52-CC,7",None,477.56,477.56,477.56,103.13,3.0939,103.13,None,Neptune
LegandExp_207,ODP,Site_1260,Hole_1260B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records10_Eiffellithus_turriseiffelii,None,"43-CC,0","43-CC,0",None,491.18,491.18,491.18,103.13,3.0939,103.13,None,Neptune
LegandExp_122,ODP,Site_762,Hole_762C,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records11_Eiffellithus_turriseiffelii,None,None,None,None,824.3,824.3,824.3,103.13,3.0939,103.13,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records12_Eiffellithus_turriseiffelii,None,None,None,None,457.53,457.53,457.53,103.13,3.0939,103.13,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records14_Eiffellithus_turriseiffelii,None,"57R-CC,15-20",None,mbsf,229.45,458.9,None,101.7,None,None,None,odp\Initial Reports\207_IR\IR207_05\Table T3.xlsx
LegandExp_207,ODP,Site_1260,Hole_1260A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records15_Eiffellithus_turriseiffelii,None,"52R-CC,7-11",None,mbsf,436.385,432.13,440.64,101.7,None,None,None,odp\Initial Reports\207_IR\IR207_07\Table T3.xlsx
LegandExp_207,ODP,Site_1260,Hole_1260B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records16_Eiffellithus_turriseiffelii,None,"43R-CC,0-6",None,mbsf,492.755,491.18,494.33,101.7,None,None,None,odp\Initial Reports\207_IR\IR207_07\Table T3.xlsx
LegandExp_207,ODP,Site_1261,Hole_1261A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records17_Eiffellithus_turriseiffelii,None,"50R-3,0-2",None,mbsf,653.21,653.2,653.22,101.7,None,None,None,odp\Initial Reports\207_IR\IR207_08\Table T3.xlsx
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records18_Eiffellithus_turriseiffelii,None,None,29R-CC,mbsf,419.7,417.34,422.12,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_03\table5.xlsx
LegandExp_198,ODP,Site_1208,Hole_1208A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records19_Eiffellithus_turriseiffelii,None,None,42X-CC,mbsf,379.5,376.14,382.9,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_04\table3.xlsx
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records20_Eiffellithus_turriseiffelii,None,27H-CC,None,mbsf,207.35,None,None,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_08\table2.xlsx
LegandExp_198,ODP,Site_1213,Hole_1213A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records21_Eiffellithus_turriseiffelii,None,19R-CC,None,mbsf,170.13,None,None,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_198,ODP,Site_1213,Hole_1213B,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records22_Eiffellithus_turriseiffelii,None,None,None,mbsf,179.61,None,None,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_198,ODP,Site_1214,Hole_None,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records23_Eiffellithus_turriseiffelii,None,"8R-1,1",None,mbsf,62.37,None,None,101.7,None,None,None,odp\Initial Reports\198_IR\IR198_10\table4.xlsx
LegandExp_207,ODP,Site_1257,Hole_1257A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records24_Eiffellithus_turriseiffelii,None,"24X-CC,42",None,mbsf,215.84,212.42,219.26,101.7,None,None,None,odp\Initial Reports\207_IR\IR207_04\Table T3.xlsx
LegandExp_14,DSDP,Site_135,Hole_135,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records25_Eiffellithus_turriseiffelii,None,"14_135,7-1,145","14_135,9-1,113",None,559.29,432.45,686.13,103.13,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_136,Hole_136,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records26_Eiffellithus_turriseiffelii,None,"14_136,6-CC","14_136,8-2,142",None,273.96,265,282.92,103.13,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_137,Hole_137,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records27_Eiffellithus_turriseiffelii,None,"14_137,16-CC",None,None,400,None,400,103.13,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_144,Hole_144,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records28_Eiffellithus_turriseiffelii,None,"14_144,4-CC","14_144,5-1,22",None,240.26,216.3,264.22,103.13,None,None,None,NeptuneSB
LegandExp_17,DSDP,Site_170,Hole_170,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records29_Eiffellithus_turriseiffelii,None,"17_170,15-CC","17_170,15-CC",None,187,187,187,103.13,None,None,None,NeptuneSB
LegandExp_20,DSDP,Site_199,Hole_199,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records30_Eiffellithus_turriseiffelii,None,"20_199,12-1,114","20_199,12-CC",None,438.57,438.64,438.5,103.13,None,None,None,NeptuneSB
LegandExp_22,DSDP,Site_216,Hole_216,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records31_Eiffellithus_turriseiffelii,None,"22_216,33-CC","22_216,34-CC",None,433.8,427.5,440.1,103.13,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records32_Eiffellithus_turriseiffelii,None,"26_258,19-CC","26_258,20-1,137",None,368.185,358,378.37,103.13,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_354,Hole_354,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records33_Eiffellithus_turriseiffelii,None,"39_354,18-6,16","39_354,18-CC",None,880.33,879.66,881,103.13,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_356,Hole_356,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records34_Eiffellithus_turriseiffelii,None,"39_356,44-6,73","39_356,44-CC",None,739.765,739.73,739.8,103.13,None,None,None,NeptuneSB
LegandExp_41,DSDP,Site_367,Hole_367,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records35_Eiffellithus_turriseiffelii,None,"41_367,22-5,78","41_367,22-CC",None,728.39,727.28,729.5,103.13,None,None,None,NeptuneSB
LegandExp_41,DSDP,Site_370,Hole_370,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records36_Eiffellithus_turriseiffelii,None,"41_370,26-3,80","41_370,26-4,70",None,734.5,733.8,735.2,103.13,None,None,None,NeptuneSB
LegandExp_62,DSDP,Site_463,Hole_463,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records37_Eiffellithus_turriseiffelii,None,None,None,None,461.5,461,462,103.13,None,None,None,NeptuneSB
LegandExp_71,DSDP,Site_511,Hole_511,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records38_Eiffellithus_turriseiffelii,None,None,None,None,436.42,436.42,436.42,103.13,None,None,None,NeptuneSB
LegandExp_79,DSDP,Site_545,Hole_545,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records39_Eiffellithus_turriseiffelii,None,None,None,None,360.83,360.83,360.83,103.13,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1052,Hole_1052E,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records40_Eiffellithus_turriseiffelii,None,None,None,None,665.65,655.8,675.5,103.13,None,None,None,NeptuneSB
LegandExp_36,DSDP,Site_327,Hole_327A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records41_Eiffellithus_turriseiffelii,None,"36_327A,15-2,96","36_327A,16-1,45",None,181.205,177.46,184.95,103.13,None,None,None,NeptuneSB
LegandExp_44,DSDP,Site_390,Hole_390A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records42_Eiffellithus_turriseiffelii,None,"44_390A,14-5,72","44_390A,14-5,122",None,139.97,139.72,140.22,103.13,None,None,None,NeptuneSB
LegandExp_79,DSDP,Site_547,Hole_547A,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records43_Eiffellithus_turriseiffelii,None,None,None,None,757.81,757.81,757.81,103.13,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1513D,B,Eiffellithus_turriseiffelii_Base_Depth,Eiffellithus turriseiffelii Base Depth,Records44_Eiffellithus_turriseiffelii,"28R-CC,5-10",None,None,CSF-A(m),338.905,344.02,333.79,103.13,None,None,None,IODP_Proceedings_
LegandExp_171B,ODP,Site_1052,Hole_1052E,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records45_Hayesites_albiensis,None,None,None,None,523.2,516.8,529.6,100.84,3.0252,100.84,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records46_Hayesites_albiensis,None,"36-4,3","36-4,3",None,517.53,517.53,517.53,100.84,3.0252,100.84,None,Neptune
LegandExp_14,DSDP,Site_135,Hole_135,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records48_Hayesites_albiensis,None,"14_135,7-1,145","14_135,9-1,113",None,559.29,432.45,686.13,100.84,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_135,Hole_135,B,Hayesites_albiensis_Base_Depth,Hayesites albiensis Base Depth,Records49_Hayesites_albiensis,None,"14_135,9-2,143","14_135,9-CC",None,687.365,687.93,686.8,112.65,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_136,Hole_136,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records50_Hayesites_albiensis,None,"14_136,6-CC","14_136,8-2,142",None,273.96,265,282.92,100.84,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_136,Hole_136,B,Hayesites_albiensis_Base_Depth,Hayesites albiensis Base Depth,Records51_Hayesites_albiensis,None,"14_136,8-6,97","14_136,8-CC",None,285.435,288.47,282.4,112.65,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_137,Hole_137,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records52_Hayesites_albiensis,None,"14_137,16-3,30","14_137,16-3,94",None,378.62,378.3,378.94,100.84,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_137,Hole_137,B,Hayesites_albiensis_Base_Depth,Hayesites albiensis Base Depth,Records53_Hayesites_albiensis,None,"14_137,16-CC",None,None,400,None,400,112.65,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1052,Hole_1052E,T,Hayesites_albiensis_Top_Depth,Hayesites albiensis Top Depth,Records54_Hayesites_albiensis,None,None,None,None,523.2,516.8,529.6,100.84,None,None,None,NeptuneSB
LegandExp_171B,ODP,Site_1050,Hole_1050C,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records55_Corollithion_kennedyi,None,"21-1,30","21-1,30",None,500.5,500.5,500.5,94.64,2.8392,94.64,None,Neptune
LegandExp_171B,ODP,Site_1050,Hole_1050C,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records57_Corollithion_kennedyi,None,None,None,None,536.635,529.07,544.2,100.45,3.0135,100.45,None,Neptune
LegandExp_171B,ODP,Site_1050,Hole_1050C,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records58_Corollithion_kennedyi,None,23-CC,23-CC,None,529.07,529.07,529.07,100.45,3.0135,100.45,None,Neptune
LegandExp_171B,ODP,Site_1052,Hole_1052E,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records59_Corollithion_kennedyi,None,None,None,None,491.95,491.4,492.5,100.45,3.0135,100.45,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258A,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records60_Corollithion_kennedyi,None,"44-CC,12","45-CC,0",None,416.98,411.38,422.58,94.64,2.8392,94.64,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258C,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records61_Corollithion_kennedyi,None,"21-CC,0","22-CC,14",None,424.315,420.37,428.26,94.64,2.8392,94.64,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records62_Corollithion_kennedyi,None,"26-5,2.9","26-5,2.9",None,424.02,424.02,424.02,100.45,3.0135,100.45,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258A,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records64_Corollithion_kennedyi,None,"45R-CC,0-1",None,mbsf,416.98,411.38,422.58,94,None,None,None,odp\Initial Reports\207_IR\IR207_05\Table T3.xlsx
LegandExp_207,ODP,Site_1258,Hole_1258C,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records65_Corollithion_kennedyi,None,"22R-CC,14-17",None,mbsf,424.315,420.37,428.26,94,None,None,None,odp\Initial Reports\207_IR\IR207_05\Table T3.xlsx
LegandExp_171B,DSDP,Site_1050,Hole_1050C,T,Corollithion_kennedyi_Top_Depth,Corollithion kennedyi Top Depth,Records66_Corollithion_kennedyi,None,"171_1050C,21-1,30","171_1050C,21-1,30",None,500.5,500.5,500.5,94.64,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1050,Hole_1050C,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records67_Corollithion_kennedyi,None,None,None,None,536.635,529.07,544.2,100.45,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1050,Hole_1050C,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records68_Corollithion_kennedyi,None,"171_1050C,23-CC","171_1050C,23-CC",None,529.07,529.07,529.07,100.45,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1052,Hole_1052E,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records69_Corollithion_kennedyi,None,None,None,None,491.95,491.4,492.5,100.45,None,None,None,NeptuneSB
LegandExp_79,DSDP,Site_547,Hole_547A,B,Corollithion_kennedyi_Base_Depth,Corollithion kennedyi Base Depth,Records70_Corollithion_kennedyi,None,None,None,None,621.96,621.96,621.96,100.45,None,None,None,NeptuneSB
LegandExp_14,DSDP,Site_137,Hole_137,T,Watznaueria_britannica_Top_Depth,Watznaueria britannica Top Depth,Records71_Watznaueria_britannica,None,"14_137,11-6,107","14_137,14-1,103",None,320.3,300.57,340.03,100.03,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,T,Watznaueria_britannica_Top_Depth,Watznaueria britannica Top Depth,Records72_Watznaueria_britannica,None,"26_258,17-4,103","26_258,17-5,102",None,326.275,325.53,327.02,100.03,None,None,None,NeptuneSB
LegandExp_62,DSDP,Site_463,Hole_463,T,Watznaueria_britannica_Top_Depth,Watznaueria britannica Top Depth,Records73_Watznaueria_britannica,None,None,None,None,566.5,566,567,100.03,None,None,None,NeptuneSB
LegandExp_122,ODP,Site_763,Hole_763B,T,Gartnerago_chiasta_Top_Depth,Gartnerago chiasta Top Depth,Records74_Gartnerago_chiasta,None,"23-1,0","23-1,0",None,389.5,389.5,389.5,99.94,2.9982,99.94,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,B,Kamptnerius_magnificus_Base_Depth,Kamptnerius magnificus Base Depth,Records75_Kamptnerius_magnificus,None,"20-CC,4.8","20-CC,4.8",None,363.66,363.66,363.66,92.99,2.7897,92.99,None,Neptune
LegandExp_26,DSDP,Site_258,Hole_258,B,Kamptnerius_magnificus_Base_Depth,Kamptnerius magnificus Base Depth,Records77_Kamptnerius_magnificus,None,"26_258,13-4,9","26_258,13-CC",None,258.795,258.09,259.5,92.99,None,None,None,NeptuneSB
LegandExp_71,DSDP,Site_511,Hole_511,B,Kamptnerius_magnificus_Base_Depth,Kamptnerius magnificus Base Depth,Records78_Kamptnerius_magnificus,None,"71_511,48-1,40","71_511,48-1,100",None,414.2,413.9,414.5,92.99,None,None,None,NeptuneSB
LegandExp_36,DSDP,Site_327,Hole_327A,B,Kamptnerius_magnificus_Base_Depth,Kamptnerius magnificus Base Depth,Records79_Kamptnerius_magnificus,None,"36_327A,14-2,7","36_327A,14-2,13",None,148.1,148.07,148.13,92.99,None,None,None,NeptuneSB
LegandExp_44,DSDP,Site_390,Hole_390A,B,Kamptnerius_magnificus_Base_Depth,Kamptnerius magnificus Base Depth,Records80_Kamptnerius_magnificus,None,"44_390A,14-5,72","44_390A,14-5,122",None,139.97,139.72,140.22,92.99,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1513A,B,Gartnerago_segmentatum_Base_Depth,Gartnerago segmentatum Base Depth,Records81_Gartnerago_segmentatum,"47X-CC,20-25",None,None,CSF-A(m),262.21,264.98,259.44,98.26,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513D,B,Gartnerago_segmentatum_Base_Depth,Gartnerago segmentatum Base Depth,Records82_Gartnerago_segmentatum,"21R-CC,9-14",None,None,CSF-A(m),258.275,264.19,252.36,98.26,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1514C,B,Cylindralithus_sculptus_Base_Depth,Cylindralithus sculptus Base Depth,Records83_Cylindralithus_sculptus,"30R-1,51-52",None,None,CSF-A(m),472.26,484.81,459.71,97.31,None,None,None,IODP_Proceedings_
LegandExp_198,ODP,Site_1207,Hole_1207B,T,Lithraphidites_acutus_Top_Depth,Lithraphidites acutus Top Depth,Records84_Lithraphidites_acutus,None,20-CC,21-CC,None,340.1,335.3,344.9,94.39,2.8317,94.39,None,Neptune
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records85_Lithraphidites_acutus,None,23-CC,24-CC,None,368.9,364.1,373.7,96.16,2.8848,96.16,None,Neptune
LegandExp_198,ODP,Site_1213,Hole_1213A,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records86_Lithraphidites_acutus,None,8-CC,8-CC,None,66.1,66.1,66.1,96.16,2.8848,96.16,None,Neptune
LegandExp_198,ODP,Site_1207,Hole_1207B,T,Lithraphidites_acutus_Top_Depth,Lithraphidites acutus Top Depth,Records87_Lithraphidites_acutus,None,None,21R-CC,mbsf,340.2,335.51,344.9,94,None,None,None,odp\Initial Reports\198_IR\IR198_03\table5.xlsx
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records88_Lithraphidites_acutus,None,None,24R-CC,mbsf,369.1,364.27,373.92,96.8,None,None,None,odp\Initial Reports\198_IR\IR198_03\table5.xlsx
LegandExp_198,ODP,Site_1213,Hole_1213A,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records89_Lithraphidites_acutus,None,8R-CC,None,mbsf,66.34,None,None,96.8,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_198,ODP,Site_1213,Hole_1213B,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records90_Lithraphidites_acutus,None,None,None,mbsf,76.04,None,None,96.8,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_26,DSDP,Site_258,Hole_258,T,Lithraphidites_acutus_Top_Depth,Lithraphidites acutus Top Depth,Records91_Lithraphidites_acutus,None,"26_258,13-CC","26_258,14-1,85",None,261.675,259.5,263.85,94.39,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records92_Lithraphidites_acutus,None,"26_258,15-3,42","26_258,15-4,20",None,286.06,285.42,286.7,96.16,None,None,None,NeptuneSB
LegandExp_62,DSDP,Site_463,Hole_463,T,Lithraphidites_acutus_Top_Depth,Lithraphidites acutus Top Depth,Records93_Lithraphidites_acutus,None,None,None,None,328.65,328.5,328.8,94.39,None,None,None,NeptuneSB
LegandExp_62,DSDP,Site_463,Hole_463,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records94_Lithraphidites_acutus,None,None,None,None,400,395,405,96.16,None,None,None,NeptuneSB
LegandExp_79,DSDP,Site_545,Hole_545,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records95_Lithraphidites_acutus,None,None,None,None,267.18,267.18,267.18,96.16,None,None,None,NeptuneSB
LegandExp_79,DSDP,Site_547,Hole_547A,B,Lithraphidites_acutus_Base_Depth,Lithraphidites acutus Base Depth,Records96_Lithraphidites_acutus,None,None,None,None,490,490,490,96.16,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1516C,T,Lithraphidites_acutus_Top_Depth,Lithraphidites acutus Top Depth,Records97_Lithraphidites_acutus,"32R-CC,0-5",None,None,CSF-A(m),472.455,471.14,473.77,94.39,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1514C,T,Gartnerago_theta_Top_Depth,Gartnerago theta Top Depth,Records98_Gartnerago_theta,"30R-1,51-52",None,None,CSF-A(m),457.485,459.71,455.26,95.93,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1516C,T,Gartnerago_nanum_Top_Depth,Gartnerago nanum Top Depth,Records99_Gartnerago_nanum,"33R-CC,22-27",None,None,CSF-A(m),476.865,473.77,479.96,94.79,None,None,None,IODP_Proceedings_
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Axopodorhabdus_albianus_Base_Depth,Axopodorhabdus albianus Base Depth,Records100_Axopodorhabdus_albianus,None,29-CC,30-CC,None,426.5,421.7,431.3,109.94,3.2982,109.94,None,Neptune
LegandExp_198,ODP,Site_1214,Hole_1214A,B,Axopodorhabdus_albianus_Base_Depth,Axopodorhabdus albianus Base Depth,Records101_Axopodorhabdus_albianus,None,"9-1,9","9-1,9",None,72.09,72.09,72.09,109.94,3.2982,109.94,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258A,T,Axopodorhabdus_albianus_Top_Depth,Axopodorhabdus albianus Top Depth,Records102_Axopodorhabdus_albianus,None,"45-CC,0","47-1,112",None,426,422.58,429.42,94.2,2.826,94.2,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258B,T,Axopodorhabdus_albianus_Top_Depth,Axopodorhabdus albianus Top Depth,Records103_Axopodorhabdus_albianus,None,"47-1,44","47-CC,0.8",None,409.83,407.54,412.12,94.2,2.826,94.2,None,Neptune
LegandExp_207,ODP,Site_1260,Hole_1260A,T,Axopodorhabdus_albianus_Top_Depth,Axopodorhabdus albianus Top Depth,Records104_Axopodorhabdus_albianus,None,"48-5,146","48-5,146",None,440.64,440.64,440.64,94.2,2.826,94.2,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,B,Axopodorhabdus_albianus_Base_Depth,Axopodorhabdus albianus Base Depth,Records105_Axopodorhabdus_albianus,None,"33-2,3.2","33-2,3.2",None,486.03,486.03,486.03,109.94,3.2982,109.94,None,Neptune
LegandExp_207,ODP,Site_1258,Hole_1258A,T,Axopodorhabdus_albianus_Top_Depth,Axopodorhabdus albianus Top Depth,Records107_Axopodorhabdus_albianus,None,"46R-CC,16-19",None,mbsf,426,422.58,429.42,94,None,None,None,odp\Initial Reports\207_IR\IR207_05\Table T3.xlsx
LegandExp_207,ODP,Site_1258,Hole_1258B,T,Axopodorhabdus_albianus_Top_Depth,Axopodorhabdus albianus Top Depth,Records108_Axopodorhabdus_albianus,None,"47R-CC,8-13",None,mbsf,409.87,407.54,412.2,94,None,None,None,odp\Initial Reports\207_IR\IR207_05\Table T3.xlsx
